"Notes"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2007"	"2007"	1077	1547215	69.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2008"	"2008"	1093	1576832	69.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2009"	"2009"	1209	1635383	73.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2010"	"2010"	1244	1707063	72.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2011"	"2011"	1253	1691916	74.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2012"	"2012"	1313	1713336	76.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2013"	"2013"	1211	1716959	70.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2014"	"2014"	1210	1697740	71.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2015"	"2015"	1385	1760334	78.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2016"	"2016"	1509	1745234	86.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2017"	"2017"	1562	1746106	89.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"30 years"	"30"	"2018"	"2018"	1646	1784309	92.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"1999"	"1999"	1219	1676463	72.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2000"	"2000"	1219	1701557	71.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2001"	"2001"	1218	1805806	67.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2002"	"2002"	1258	1767804	71.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2003"	"2003"	1197	1643416	72.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2004"	"2004"	1117	1546668	72.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2005"	"2005"	1111	1497403	74.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2006"	"2006"	1146	1537563	74.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2007"	"2007"	1124	1484866	75.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2008"	"2008"	1166	1530812	76.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2009"	"2009"	1117	1557374	71.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2010"	"2010"	1174	1594460	73.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2011"	"2011"	1363	1720220	79.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2012"	"2012"	1308	1700075	76.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2013"	"2013"	1302	1719240	75.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2014"	"2014"	1328	1726269	76.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2015"	"2015"	1440	1708243	84.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2016"	"2016"	1680	1763674	95.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2017"	"2017"	1687	1753862	96.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"31 years"	"31"	"2018"	"2018"	1637	1750728	93.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"1999"	"1999"	1328	1730393	76.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2000"	"2000"	1331	1696206	78.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2001"	"2001"	1387	1724111	80.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2002"	"2002"	1389	1815633	76.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2003"	"2003"	1303	1781585	73.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2004"	"2004"	1328	1661460	79.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2005"	"2005"	1313	1568323	83.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2006"	"2006"	1203	1522582	79.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2007"	"2007"	1219	1566891	77.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2008"	"2008"	1199	1517166	79.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2009"	"2009"	1256	1567739	80.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2010"	"2010"	1301	1595353	81.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2011"	"2011"	1382	1625235	85.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2012"	"2012"	1321	1727251	76.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2013"	"2013"	1436	1705402	84.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2014"	"2014"	1491	1727427	86.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2015"	"2015"	1612	1735755	92.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2016"	"2016"	1738	1710812	101.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2017"	"2017"	1777	1771128	100.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"32 years"	"32"	"2018"	"2018"	1826	1757354	103.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"1999"	"1999"	1470	1760853	83.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2000"	"2000"	1454	1727874	84.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2001"	"2001"	1457	1700022	85.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2002"	"2002"	1466	1728276	84.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2003"	"2003"	1561	1819229	85.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2004"	"2004"	1452	1785997	81.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2005"	"2005"	1415	1666468	84.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2006"	"2006"	1323	1573810	84.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2007"	"2007"	1235	1527828	80.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2008"	"2008"	1199	1572402	76.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2009"	"2009"	1329	1522636	87.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2010"	"2010"	1277	1552407	82.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2011"	"2011"	1387	1589939	87.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2012"	"2012"	1445	1631781	88.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2013"	"2013"	1454	1732082	83.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2014"	"2014"	1585	1712739	92.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2015"	"2015"	1698	1735563	97.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2016"	"2016"	1767	1737579	101.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2017"	"2017"	1921	1717998	111.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"33 years"	"33"	"2018"	"2018"	1892	1774647	106.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"1999"	"1999"	1694	1896535	89.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2000"	"2000"	1605	1803963	89.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2001"	"2001"	1614	1724639	93.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2002"	"2002"	1557	1703280	91.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2003"	"2003"	1574	1730580	91.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2004"	"2004"	1648	1821795	90.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2005"	"2005"	1576	1788781	88.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2006"	"2006"	1475	1669537	88.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2007"	"2007"	1436	1576648	91.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2008"	"2008"	1359	1530374	88.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2009"	"2009"	1433	1574791	91.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2010"	"2010"	1379	1534883	89.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2011"	"2011"	1498	1577453	95.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2012"	"2012"	1442	1596120	90.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2013"	"2013"	1568	1636148	95.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2014"	"2014"	1640	1738717	94.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2015"	"2015"	1738	1719868	101.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2016"	"2016"	1888	1736848	108.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2017"	"2017"	2006	1744122	115.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"34 years"	"34"	"2018"	"2018"	1897	1721333	110.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"1999"	"1999"	1924	2011823	95.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2000"	"2000"	1845	1961681	94.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2001"	"2001"	1806	1785591	101.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2002"	"2002"	1758	1729127	101.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2003"	"2003"	1766	1707852	103.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2004"	"2004"	1687	1736253	97.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2005"	"2005"	1736	1828552	94.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2006"	"2006"	1748	1796722	97.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2007"	"2007"	1676	1677879	99.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2008"	"2008"	1594	1585288	100.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2009"	"2009"	1445	1539265	93.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2010"	"2010"	1493	1583388	94.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2011"	"2011"	1493	1526167	97.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2012"	"2012"	1576	1582944	99.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2013"	"2013"	1664	1600047	104.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2014"	"2014"	1787	1642246	108.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2015"	"2015"	1826	1744843	104.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2016"	"2016"	2061	1720696	119.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2017"	"2017"	2089	1742667	119.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"35 years"	"35"	"2018"	"2018"	2085	1746553	119.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"1999"	"1999"	2182	2009583	108.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2000"	"2000"	2069	1985246	104.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2001"	"2001"	2120	1929713	109.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2002"	"2002"	1993	1788499	111.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2003"	"2003"	1937	1731301	111.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2004"	"2004"	1758	1710394	102.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2005"	"2005"	1838	1739011	105.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2006"	"2006"	1879	1831564	102.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2007"	"2007"	1827	1799323	101.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2008"	"2008"	1674	1680745	99.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2009"	"2009"	1642	1587883	103.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2010"	"2010"	1655	1536395	107.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2011"	"2011"	1692	1582367	106.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2012"	"2012"	1618	1530972	105.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2013"	"2013"	1677	1586459	105.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2014"	"2014"	1759	1605723	109.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2015"	"2015"	1983	1647652	120.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2016"	"2016"	2178	1745394	124.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2017"	"2017"	2180	1726052	126.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"36 years"	"36"	"2018"	"2018"	2214	1744041	126.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"1999"	"1999"	2387	2043810	116.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2000"	"2000"	2375	1997126	118.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2001"	"2001"	2370	1986892	119.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2002"	"2002"	2267	1930402	117.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2003"	"2003"	2159	1788114	120.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2004"	"2004"	2042	1730592	118.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2005"	"2005"	1953	1709395	114.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2006"	"2006"	1965	1737498	113.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2007"	"2007"	1964	1828817	107.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2008"	"2008"	1961	1796033	109.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2009"	"2009"	1912	1677285	114.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2010"	"2010"	1778	1604541	110.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2011"	"2011"	1695	1543800	109.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2012"	"2012"	1702	1586384	107.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2013"	"2013"	1753	1534210	114.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2014"	"2014"	1929	1591874	121.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2015"	"2015"	1948	1611139	120.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2016"	"2016"	2154	1647730	130.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2017"	"2017"	2342	1750193	133.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"37 years"	"37"	"2018"	"2018"	2298	1726406	133.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"1999"	"1999"	2676	2022793	132.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2000"	"2000"	2559	2027456	126.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2001"	"2001"	2720	2001531	135.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2002"	"2002"	2526	1988190	127.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2003"	"2003"	2478	1931432	128.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2004"	"2004"	2274	1789719	127.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2005"	"2005"	2192	1732529	126.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2006"	"2006"	2141	1711845	125.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2007"	"2007"	2162	1739729	124.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2008"	"2008"	2131	1831089	116.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2009"	"2009"	2174	1798505	120.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2010"	"2010"	2033	1700867	119.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2011"	"2011"	1941	1585601	122.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2012"	"2012"	1878	1547472	121.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2013"	"2013"	1894	1589206	119.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2014"	"2014"	1959	1539403	127.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2015"	"2015"	2066	1597031	129.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2016"	"2016"	2301	1610507	142.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2017"	"2017"	2225	1651947	134.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"38 years"	"38"	"2018"	"2018"	2375	1749915	135.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"1999"	"1999"	2881	2080320	138.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2000"	"2000"	2879	2065763	139.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2001"	"2001"	2982	2020427	147.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2002"	"2002"	2992	2002939	149.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2003"	"2003"	2832	1989586	142.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2004"	"2004"	2618	1933589	135.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2005"	"2005"	2569	1792447	143.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2006"	"2006"	2480	1735701	142.9
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2007"	"2007"	2325	1715142	135.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2008"	"2008"	2269	1743387	130.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2009"	"2009"	2338	1835026	127.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2010"	"2010"	2316	1826841	126.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2011"	"2011"	2150	1678589	128.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2012"	"2012"	2101	1588918	132.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2013"	"2013"	2038	1549702	131.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2014"	"2014"	2088	1593702	131.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2015"	"2015"	2042	1544105	132.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2016"	"2016"	2267	1595859	142.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2017"	"2017"	2417	1614813	149.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"39 years"	"39"	"2018"	"2018"	2528	1650963	153.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"1999"	"1999"	2986	2100583	142.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2000"	"2000"	3133	2106525	148.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2001"	"2001"	3251	2062813	157.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2002"	"2002"	3164	2019382	156.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2003"	"2003"	3173	2000978	158.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2004"	"2004"	3082	1987319	155.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2005"	"2005"	2878	1931197	149.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2006"	"2006"	2649	1790125	148.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2007"	"2007"	2637	1732675	152.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2008"	"2008"	2518	1711613	147.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2009"	"2009"	2548	1739063	146.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2010"	"2010"	2439	1824760	133.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2011"	"2011"	2545	1802576	141.2
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2012"	"2012"	2370	1681283	141.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2013"	"2013"	2303	1590619	144.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2014"	"2014"	2226	1553640	143.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2015"	"2015"	2284	1597737	143.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2016"	"2016"	2366	1542579	153.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2017"	"2017"	2511	1599709	157.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"40 years"	"40"	"2018"	"2018"	2501	1612973	155.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"1999"	"1999"	3258	2029810	160.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2000"	"2000"	3410	2025920	168.3
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2001"	"2001"	3437	2097916	163.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2002"	"2002"	3521	2064495	170.6
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2003"	"2003"	3479	2021893	172.1
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2004"	"2004"	3282	2004902	163.7
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2005"	"2005"	3248	1992443	163.0
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2006"	"2006"	3135	1937669	161.8
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2007"	"2007"	2866	1797104	159.5
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2008"	"2008"	2791	1740210	160.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2009"	"2009"	2741	1719805	159.4
	"Female"	"F"	"Not Hispanic or Latino"	"2186-2"	"41 years"	"41"	"2010"	"2010"	2606	1729957	150.6
