Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2013	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	140	7.5	5.8	9.1	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA2	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2012	LA	Louisiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	124	6.8	5.3	8.3	2415	%	Crude Prevalence			BRFSS	CLASS01	Topic30	22	EDUCA4	CAT5	_RFDRHV4	RESP046	(31.312660644, -92.445680071)
2013	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	79	4.1	3.1	5.1	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA2	CAT5	_RFDRHV4	RESP046	(32.839681093, -83.627580346)
2013	KS	Kansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	52	3.9	2.8	5.1	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	20	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.3477403, -98.200781227)
2011	PA	Pennsylvania	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	208	7.1	5.6	8.6	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	42	EDUCA4	CAT5	_RFDRHV4	RESP046	(40.793730152, -77.860700294)
2013	WY	Wyoming	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	87	5.4	4.0	6.9	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	56	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.235541343, -108.109830353)
2012	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	58	5.1	3.4	6.9	2404	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA3	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2013	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	21	5.9	2.5	9.3	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.635790776, -92.566300053)
2013	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	158	6.2	5.1	7.4	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.655950113, -71.50036092)
2011	NJ	New Jersey	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	193	5.9	4.8	7.1	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	34	EDUCA2	CAT5	_RFDRHV4	RESP046	(40.130570048, -74.273691288)
2013	KY	Kentucky	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	115	5.6	4.3	7.0	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	21	EDUCA2	CAT5	_RFDRHV4	RESP046	(37.645970271, -84.774971048)
2012	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	78	4.6	3.4	5.8	2407	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA2	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2013	NJ	New Jersey	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	248	4.8	3.9	5.7	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	34	EDUCA4	CAT5	_RFDRHV4	RESP046	(40.130570048, -74.273691288)
2013	KY	Kentucky	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	100	4.5	3.3	5.7	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	21	EDUCA3	CAT5	_RFDRHV4	RESP046	(37.645970271, -84.774971048)
2011	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	53	6.5	3.9	9.0	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA3	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2013	ME	Maine	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	236	7.9	6.6	9.1	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	23	EDUCA4	CAT5	_RFDRHV4	RESP046	(45.254228894001, -68.985031336)
2011	IL	Illinois	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	17	6.2	2.6	9.8	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	17	EDUCA1	CAT5	_RFDRHV4	RESP046	(40.485010283, -88.997710178)
2012	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	22	5.9	2.7	9.1	2405	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.635790776, -92.566300053)
2011	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	130	7.7	5.5	9.9	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	4	EDUCA4	CAT5	_RFDRHV4	RESP046	(34.86597028, -111.763811277)
2011	VT	Vermont	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	240	9.3	7.9	10.7	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	50	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.625381239, -72.517640791)
2011	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	183	8.1	6.4	9.7	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA4	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2012	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	136	7.4	5.8	8.9	2411	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA3	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2011	DC	District of Columbia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	257	10.9	9.0	12.7	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	11	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.890371385, -77.031961127)
2011	SD	South Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	141	7.0	5.1	8.9	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	46	EDUCA3	CAT5	_RFDRHV4	RESP046	(44.353130053, -100.373530637)
2011	WA	Washington	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	35	4.9	2.2	7.5	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	53	EDUCA1	CAT5	_RFDRHV4	RESP046	(47.522278629, -120.47001079)
2011	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	138	3.7	2.8	4.5	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA3	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2012	SC	South Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	162	5.0	4.0	6.0	2415	%	Crude Prevalence			BRFSS	CLASS01	Topic30	45	EDUCA2	CAT5	_RFDRHV4	RESP046	(33.998821303, -81.045371207)
2012	LA	Louisiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	114	6.7	4.9	8.5	2414	%	Crude Prevalence			BRFSS	CLASS01	Topic30	22	EDUCA3	CAT5	_RFDRHV4	RESP046	(31.312660644, -92.445680071)
2011	KS	Kansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	42	4.0	2.6	5.4	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	20	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.3477403, -98.200781227)
2012	VT	Vermont	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	109	8.0	6.2	9.7	2390	%	Crude Prevalence			BRFSS	CLASS01	Topic30	50	EDUCA3	CAT5	_RFDRHV4	RESP046	(43.625381239, -72.517640791)
2011	SC	South Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	59	6.4	3.9	8.8	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	45	EDUCA1	CAT5	_RFDRHV4	RESP046	(33.998821303, -81.045371207)
2013	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	124	8.5	6.6	10.4	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	2	EDUCA4	CAT5	_RFDRHV4	RESP046	(64.845079957001, -147.722059036)
2011	DE	Delaware	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	91	7.8	5.7	9.9	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	10	EDUCA2	CAT5	_RFDRHV4	RESP046	(39.008830667, -75.577741168)
2012	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	25	6.1	2.9	9.3	2397	%	Crude Prevalence			BRFSS	CLASS01	Topic30	55	EDUCA1	CAT5	_RFDRHV4	RESP046	(44.393191174, -89.816370742)
2011	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	64	5.3	3.3	7.3	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA1	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2012	MI	Michigan	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	152	6.2	5.0	7.3	2410	%	Crude Prevalence			BRFSS	CLASS01	Topic30	26	EDUCA2	CAT5	_RFDRHV4	RESP046	(44.661319543001, -84.71439027)
2012	KS	Kansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	160	4.0	3.2	4.7	2416	%	Crude Prevalence			BRFSS	CLASS01	Topic30	20	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.3477403, -98.200781227)
2013	PA	Pennsylvania	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	130	5.4	4.3	6.6	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	42	EDUCA3	CAT5	_RFDRHV4	RESP046	(40.793730152, -77.860700294)
2012	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	78	7.3	4.7	9.8	2384	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
2011	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	14	4.2	1.8	6.7	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA1	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2013	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	69	5.4	3.2	7.6	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	4	EDUCA3	CAT5	_RFDRHV4	RESP046	(34.86597028, -111.763811277)
2013	NJ	New Jersey	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	192	5.8	4.7	6.8	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	34	EDUCA3	CAT5	_RFDRHV4	RESP046	(40.130570048, -74.273691288)
2012	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	42	2.9	1.8	4.1	2405	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA4	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2012	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	15				2379	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	38	EDUCA1	CAT5	_RFDRHV4	RESP046	(47.475319779, -100.118421049)
