"Notes"	"Gender"	"Gender Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Other heart diseases (I26-I51)"	"GR113-064"	"2012"	"2012"	2144	15207982	14.1
	"Female"	"F"	"Other heart diseases (I26-I51)"	"GR113-064"	"2013"	"2013"	2114	14843650	14.2
	"Female"	"F"	"Other heart diseases (I26-I51)"	"GR113-064"	"2014"	"2014"	2166	14522228	14.9
	"Female"	"F"	"Other heart diseases (I26-I51)"	"GR113-064"	"2015"	"2015"	2163	14242059	15.2
	"Female"	"F"	"Other heart diseases (I26-I51)"	"GR113-064"	"2016"	"2016"	2277	13942468	16.3
	"Female"	"F"	"Other heart diseases (I26-I51)"	"GR113-064"	"2017"	"2017"	2089	13577849	15.4
	"Female"	"F"	"Other heart diseases (I26-I51)"	"GR113-064"	"2018"	"2018"	2025	13153739	15.4
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"1999"	"1999"	23	14112467	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2000"	"2000"	33	14446309	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2001"	"2001"	35	14981593	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2002"	"2002"	27	15057598	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2003"	"2003"	33	15250861	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2004"	"2004"	36	15435849	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2005"	"2005"	37	15632708	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2006"	"2006"	40	15803164	0.3
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2007"	"2007"	48	15902406	0.3
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2008"	"2008"	27	15937153	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2009"	"2009"	45	15919221	0.3
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2010"	"2010"	27	15839099	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2011"	"2011"	33	15535056	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2012"	"2012"	39	15207982	0.3
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2013"	"2013"	30	14843650	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2014"	"2014"	37	14522228	0.3
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2015"	"2015"	34	14242059	0.2
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2016"	"2016"	50	13942468	0.4
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2017"	"2017"	44	13577849	0.3
	"Female"	"F"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2018"	"2018"	44	13153739	0.3
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"1999"	"1999"	33	14112467	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2000"	"2000"	25	14446309	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2001"	"2001"	34	14981593	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2002"	"2002"	26	15057598	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2003"	"2003"	26	15250861	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2004"	"2004"	35	15435849	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2005"	"2005"	35	15632708	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2006"	"2006"	27	15803164	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2007"	"2007"	42	15902406	0.3
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2008"	"2008"	33	15937153	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2009"	"2009"	28	15919221	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2010"	"2010"	22	15839099	0.1
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2011"	"2011"	22	15535056	0.1
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2012"	"2012"	26	15207982	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2013"	"2013"	32	14843650	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2014"	"2014"	30	14522228	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2015"	"2015"	24	14242059	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2016"	"2016"	38	13942468	0.3
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2017"	"2017"	25	13577849	0.2
	"Female"	"F"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2018"	"2018"	22	13153739	0.2
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"1999"	"1999"	174	14112467	1.2
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2000"	"2000"	194	14446309	1.3
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2001"	"2001"	216	14981593	1.4
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2002"	"2002"	206	15057598	1.4
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2003"	"2003"	222	15250861	1.5
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2004"	"2004"	239	15435849	1.5
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2005"	"2005"	249	15632708	1.6
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2006"	"2006"	248	15803164	1.6
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2007"	"2007"	237	15902406	1.5
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2008"	"2008"	235	15937153	1.5
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2009"	"2009"	232	15919221	1.5
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2010"	"2010"	232	15839099	1.5
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2011"	"2011"	244	15535056	1.6
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2012"	"2012"	242	15207982	1.6
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2013"	"2013"	256	14843650	1.7
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2014"	"2014"	281	14522228	1.9
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2015"	"2015"	307	14242059	2.2
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2016"	"2016"	303	13942468	2.2
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2017"	"2017"	269	13577849	2.0
	"Female"	"F"	"Heart failure (I50)"	"GR113-067"	"2018"	"2018"	316	13153739	2.4
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"1999"	"1999"	1613	14112467	11.4
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2000"	"2000"	1605	14446309	11.1
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2001"	"2001"	1709	14981593	11.4
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2002"	"2002"	1696	15057598	11.3
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2003"	"2003"	1773	15250861	11.6
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2004"	"2004"	1741	15435849	11.3
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2005"	"2005"	1759	15632708	11.3
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2006"	"2006"	1827	15803164	11.6
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2007"	"2007"	1792	15902406	11.3
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2008"	"2008"	1830	15937153	11.5
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2009"	"2009"	1759	15919221	11.0
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2010"	"2010"	1862	15839099	11.8
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2011"	"2011"	1879	15535056	12.1
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2012"	"2012"	1837	15207982	12.1
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2013"	"2013"	1796	14843650	12.1
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2014"	"2014"	1818	14522228	12.5
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2015"	"2015"	1798	14242059	12.6
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2016"	"2016"	1886	13942468	13.5
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2017"	"2017"	1751	13577849	12.9
	"Female"	"F"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2018"	"2018"	1643	13153739	12.5
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"1999"	"1999"	123	14112467	0.9
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2000"	"2000"	126	14446309	0.9
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2001"	"2001"	151	14981593	1.0
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2002"	"2002"	159	15057598	1.1
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2003"	"2003"	174	15250861	1.1
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2004"	"2004"	174	15435849	1.1
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2005"	"2005"	170	15632708	1.1
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2006"	"2006"	193	15803164	1.2
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2007"	"2007"	193	15902406	1.2
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2008"	"2008"	197	15937153	1.2
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2009"	"2009"	215	15919221	1.4
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2010"	"2010"	241	15839099	1.5
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2011"	"2011"	240	15535056	1.5
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2012"	"2012"	197	15207982	1.3
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2013"	"2013"	250	14843650	1.7
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2014"	"2014"	252	14522228	1.7
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2015"	"2015"	258	14242059	1.8
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2016"	"2016"	263	13942468	1.9
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2017"	"2017"	295	13577849	2.2
	"Female"	"F"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2018"	"2018"	258	13153739	2.0
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"1999"	"1999"	1481	14112467	10.5
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2000"	"2000"	1577	14446309	10.9
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2001"	"2001"	1455	14981593	9.7
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2002"	"2002"	1523	15057598	10.1
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2003"	"2003"	1481	15250861	9.7
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2004"	"2004"	1514	15435849	9.8
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2005"	"2005"	1593	15632708	10.2
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2006"	"2006"	1602	15803164	10.1
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2007"	"2007"	1557	15902406	9.8
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2008"	"2008"	1481	15937153	9.3
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2009"	"2009"	1521	15919221	9.6
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2010"	"2010"	1418	15839099	9.0
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2011"	"2011"	1369	15535056	8.8
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2012"	"2012"	1399	15207982	9.2
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2013"	"2013"	1303	14843650	8.8
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2014"	"2014"	1288	14522228	8.9
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2015"	"2015"	1337	14242059	9.4
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2016"	"2016"	1262	13942468	9.1
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2017"	"2017"	1160	13577849	8.5
	"Female"	"F"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2018"	"2018"	1177	13153739	8.9
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"1999"	"1999"	42	14112467	0.3
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2000"	"2000"	35	14446309	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2001"	"2001"	52	14981593	0.3
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2002"	"2002"	42	15057598	0.3
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2003"	"2003"	43	15250861	0.3
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2004"	"2004"	32	15435849	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2005"	"2005"	36	15632708	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2006"	"2006"	25	15803164	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2007"	"2007"	27	15902406	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2008"	"2008"	42	15937153	0.3
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2009"	"2009"	35	15919221	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2010"	"2010"	36	15839099	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2011"	"2011"	28	15535056	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2012"	"2012"	29	15207982	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2013"	"2013"	30	14843650	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2014"	"2014"	35	14522228	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2015"	"2015"	22	14242059	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2016"	"2016"	27	13942468	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2017"	"2017"	26	13577849	0.2
	"Female"	"F"	"#Atherosclerosis (I70)"	"GR113-071"	"2018"	"2018"	16	13153739	Unreliable
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"1999"	"1999"	212	14112467	1.5
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2000"	"2000"	205	14446309	1.4
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2001"	"2001"	220	14981593	1.5
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2002"	"2002"	207	15057598	1.4
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2003"	"2003"	231	15250861	1.5
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2004"	"2004"	222	15435849	1.4
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2005"	"2005"	213	15632708	1.4
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2006"	"2006"	208	15803164	1.3
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2007"	"2007"	195	15902406	1.2
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2008"	"2008"	185	15937153	1.2
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2009"	"2009"	205	15919221	1.3
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2010"	"2010"	186	15839099	1.2
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2011"	"2011"	207	15535056	1.3
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2012"	"2012"	217	15207982	1.4
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2013"	"2013"	178	14843650	1.2
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2014"	"2014"	191	14522228	1.3
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2015"	"2015"	215	14242059	1.5
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2016"	"2016"	200	13942468	1.4
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	201	13577849	1.5
	"Female"	"F"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	191	13153739	1.5
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"1999"	"1999"	100	14112467	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2000"	"2000"	99	14446309	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2001"	"2001"	93	14981593	0.6
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2002"	"2002"	102	15057598	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2003"	"2003"	120	15250861	0.8
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2004"	"2004"	112	15435849	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2005"	"2005"	103	15632708	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2006"	"2006"	105	15803164	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2007"	"2007"	106	15902406	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2008"	"2008"	87	15937153	0.5
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2009"	"2009"	116	15919221	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2010"	"2010"	79	15839099	0.5
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2011"	"2011"	99	15535056	0.6
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2012"	"2012"	106	15207982	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2013"	"2013"	81	14843650	0.5
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2014"	"2014"	106	14522228	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2015"	"2015"	106	14242059	0.7
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2016"	"2016"	88	13942468	0.6
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	82	13577849	0.6
	"Female"	"F"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	91	13153739	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"1999"	"1999"	112	14112467	0.8
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2000"	"2000"	106	14446309	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2001"	"2001"	127	14981593	0.8
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2002"	"2002"	105	15057598	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2003"	"2003"	111	15250861	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2004"	"2004"	110	15435849	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2005"	"2005"	110	15632708	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2006"	"2006"	103	15803164	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2007"	"2007"	89	15902406	0.6
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2008"	"2008"	98	15937153	0.6
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2009"	"2009"	89	15919221	0.6
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2010"	"2010"	107	15839099	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2011"	"2011"	108	15535056	0.7
	"Female"	"F"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2012"	"2012"	111	15207982	0.7
