"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Black or African American"	"2054-5"	"36 years"	"36"	"2014"	"2014"	412	277202	148.6
	"Female"	"F"	"Black or African American"	"2054-5"	"36 years"	"36"	"2015"	"2015"	492	288058	170.8
	"Female"	"F"	"Black or African American"	"2054-5"	"36 years"	"36"	"2016"	"2016"	509	307407	165.6
	"Female"	"F"	"Black or African American"	"2054-5"	"36 years"	"36"	"2017"	"2017"	512	297834	171.9
	"Female"	"F"	"Black or African American"	"2054-5"	"36 years"	"36"	"2018"	"2018"	493	299784	164.5
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"1999"	"1999"	690	301874	228.6
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2000"	"2000"	695	298213	233.1
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2001"	"2001"	626	304020	205.9
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2002"	"2002"	630	305602	206.2
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2003"	"2003"	627	286190	219.1
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2004"	"2004"	570	272949	208.8
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2005"	"2005"	553	273047	202.5
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2006"	"2006"	501	271217	184.7
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2007"	"2007"	493	294165	167.6
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2008"	"2008"	485	294402	164.7
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2009"	"2009"	475	281235	168.9
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2010"	"2010"	453	274485	165.0
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2011"	"2011"	443	261918	169.1
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2012"	"2012"	383	269990	141.9
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2013"	"2013"	432	262373	164.7
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2014"	"2014"	459	274812	167.0
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2015"	"2015"	448	278050	161.1
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2016"	"2016"	549	288157	190.5
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2017"	"2017"	532	308794	172.3
	"Female"	"F"	"Black or African American"	"2054-5"	"37 years"	"37"	"2018"	"2018"	560	297841	188.0
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"1999"	"1999"	785	292211	268.6
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2000"	"2000"	684	297201	230.1
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2001"	"2001"	744	299425	248.5
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2002"	"2002"	710	304067	233.5
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2003"	"2003"	693	305524	226.8
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2004"	"2004"	614	286283	214.5
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2005"	"2005"	595	272995	218.0
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2006"	"2006"	588	273135	215.3
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2007"	"2007"	577	271228	212.7
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2008"	"2008"	526	294112	178.8
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2009"	"2009"	541	294370	183.8
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2010"	"2010"	515	281951	182.7
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2011"	"2011"	505	271095	186.3
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2012"	"2012"	481	262257	183.4
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2013"	"2013"	456	270238	168.7
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2014"	"2014"	466	263668	176.7
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2015"	"2015"	495	275633	179.6
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2016"	"2016"	518	277990	186.3
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2017"	"2017"	510	289452	176.2
	"Female"	"F"	"Black or African American"	"2054-5"	"38 years"	"38"	"2018"	"2018"	543	308652	175.9
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"1999"	"1999"	819	303875	269.5
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2000"	"2000"	804	301088	267.0
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2001"	"2001"	788	297516	264.9
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2002"	"2002"	810	299595	270.4
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2003"	"2003"	769	304200	252.8
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2004"	"2004"	682	305935	222.9
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2005"	"2005"	711	286654	248.0
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2006"	"2006"	665	273461	243.2
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2007"	"2007"	652	273567	238.3
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2008"	"2008"	585	271680	215.3
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2009"	"2009"	559	294655	189.7
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2010"	"2010"	586	297691	196.8
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2011"	"2011"	500	280965	178.0
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2012"	"2012"	524	271383	193.1
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2013"	"2013"	458	262475	174.5
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2014"	"2014"	535	271379	197.1
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2015"	"2015"	473	264517	178.8
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2016"	"2016"	555	275361	201.6
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2017"	"2017"	584	279465	209.0
	"Female"	"F"	"Black or African American"	"2054-5"	"39 years"	"39"	"2018"	"2018"	631	289143	218.2
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"1999"	"1999"	828	308263	268.6
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2000"	"2000"	871	310517	280.5
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2001"	"2001"	902	299265	301.4
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2002"	"2002"	801	297329	269.4
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2003"	"2003"	882	299272	294.7
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2004"	"2004"	875	303968	287.9
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2005"	"2005"	758	305675	248.0
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2006"	"2006"	672	286481	234.6
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2007"	"2007"	657	273215	240.5
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2008"	"2008"	666	273228	243.8
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2009"	"2009"	626	271311	230.7
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2010"	"2010"	563	292135	192.7
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2011"	"2011"	593	295186	200.9
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2012"	"2012"	601	281228	213.7
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2013"	"2013"	569	271597	209.5
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2014"	"2014"	513	263518	194.7
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2015"	"2015"	513	272133	188.5
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2016"	"2016"	560	263982	212.1
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2017"	"2017"	626	276842	226.1
	"Female"	"F"	"Black or African American"	"2054-5"	"40 years"	"40"	"2018"	"2018"	610	278968	218.7
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"1999"	"1999"	930	283803	327.7
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2000"	"2000"	938	288779	324.8
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2001"	"2001"	943	310660	303.5
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2002"	"2002"	956	299497	319.2
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2003"	"2003"	909	297777	305.3
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2004"	"2004"	861	300101	286.9
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2005"	"2005"	862	304996	282.6
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2006"	"2006"	826	307083	269.0
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2007"	"2007"	710	288003	246.5
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2008"	"2008"	715	274863	260.1
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2009"	"2009"	655	275073	238.1
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2010"	"2010"	616	270986	227.3
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2011"	"2011"	629	293065	214.6
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2012"	"2012"	629	295373	213.0
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2013"	"2013"	607	281329	215.8
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2014"	"2014"	601	272399	220.6
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2015"	"2015"	623	264005	236.0
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2016"	"2016"	588	271423	216.6
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2017"	"2017"	630	265238	237.5
	"Female"	"F"	"Black or African American"	"2054-5"	"41 years"	"41"	"2018"	"2018"	633	276157	229.2
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"1999"	"1999"	1002	287651	348.3
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2000"	"2000"	945	289161	326.8
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2001"	"2001"	1019	293317	347.4
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2002"	"2002"	996	310429	320.8
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2003"	"2003"	986	299168	329.6
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2004"	"2004"	965	297527	324.3
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2005"	"2005"	931	299808	310.5
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2006"	"2006"	945	304689	310.2
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2007"	"2007"	829	306825	270.2
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2008"	"2008"	809	287738	281.2
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2009"	"2009"	756	274544	275.4
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2010"	"2010"	733	275034	266.5
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2011"	"2011"	708	272239	260.1
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2012"	"2012"	665	293021	226.9
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2013"	"2013"	687	295056	232.8
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2014"	"2014"	743	281955	263.5
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2015"	"2015"	675	272665	247.6
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2016"	"2016"	647	263414	245.6
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2017"	"2017"	710	272432	260.6
	"Female"	"F"	"Black or African American"	"2054-5"	"42 years"	"42"	"2018"	"2018"	685	264594	258.9
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"1999"	"1999"	1063	273522	388.6
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2000"	"2000"	1096	281414	389.5
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2001"	"2001"	1124	287623	390.8
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2002"	"2002"	1147	293625	390.6
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2003"	"2003"	1023	311013	328.9
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2004"	"2004"	1091	300020	363.6
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2005"	"2005"	1066	298598	357.0
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2006"	"2006"	1046	301198	347.3
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2007"	"2007"	935	306423	305.1
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2008"	"2008"	887	308781	287.3
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2009"	"2009"	807	289810	278.5
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2010"	"2010"	745	277784	268.2
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2011"	"2011"	743	274447	270.7
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2012"	"2012"	696	272054	255.8
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2013"	"2013"	738	292696	252.1
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2014"	"2014"	753	295537	254.8
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2015"	"2015"	706	282181	250.2
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2016"	"2016"	749	272156	275.2
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2017"	"2017"	720	264229	272.5
	"Female"	"F"	"Black or African American"	"2054-5"	"43 years"	"43"	"2018"	"2018"	728	271766	267.9
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"1999"	"1999"	1104	267457	412.8
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2000"	"2000"	1068	272147	392.4
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2001"	"2001"	1149	284631	403.7
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2002"	"2002"	1198	286288	418.5
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2003"	"2003"	1181	291639	405.0
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2004"	"2004"	1089	308545	352.9
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2005"	"2005"	1086	297052	365.6
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2006"	"2006"	1096	295175	371.3
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2007"	"2007"	1026	297185	345.2
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2008"	"2008"	983	301835	325.7
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2009"	"2009"	921	303595	303.4
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2010"	"2010"	833	288574	288.7
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2011"	"2011"	811	275214	294.7
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2012"	"2012"	788	274190	287.4
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2013"	"2013"	718	271774	264.2
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2014"	"2014"	797	293123	271.9
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2015"	"2015"	844	295655	285.5
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2016"	"2016"	749	281563	266.0
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2017"	"2017"	731	272726	268.0
	"Female"	"F"	"Black or African American"	"2054-5"	"44 years"	"44"	"2018"	"2018"	794	263408	301.4
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"1999"	"1999"	1121	261358	428.9
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2000"	"2000"	1231	271859	452.8
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2001"	"2001"	1174	271899	431.8
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2002"	"2002"	1233	283514	434.9
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2003"	"2003"	1220	284928	428.2
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2004"	"2004"	1176	290127	405.3
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2005"	"2005"	1141	306816	371.9
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2006"	"2006"	1193	295192	404.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2007"	"2007"	1137	293146	387.9
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2008"	"2008"	1090	294945	369.6
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2009"	"2009"	1057	299366	353.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2010"	"2010"	960	304379	315.4
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2011"	"2011"	917	285400	321.3
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2012"	"2012"	878	274956	319.3
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2013"	"2013"	830	273833	303.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2014"	"2014"	859	272016	315.8
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2015"	"2015"	836	293152	285.2
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2016"	"2016"	923	294837	313.1
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2017"	"2017"	856	281985	303.6
	"Female"	"F"	"Black or African American"	"2054-5"	"45 years"	"45"	"2018"	"2018"	852	271686	313.6
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"1999"	"1999"	1093	239839	455.7
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2000"	"2000"	1221	249568	489.2
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2001"	"2001"	1246	270643	460.4
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2002"	"2002"	1247	271411	459.5
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2003"	"2003"	1363	283164	481.3
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2004"	"2004"	1326	284787	465.6
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2005"	"2005"	1249	290361	430.2
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2006"	"2006"	1218	307358	396.3
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2007"	"2007"	1168	295900	394.7
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2008"	"2008"	1194	294083	406.0
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2009"	"2009"	1159	296132	391.4
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2010"	"2010"	1067	297866	358.2
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2011"	"2011"	1026	299882	342.1
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2012"	"2012"	924	285092	324.1
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2013"	"2013"	936	274449	341.0
	"Female"	"F"	"Black or African American"	"2054-5"	"46 years"	"46"	"2014"	"2014"	894	273902	326.4
